name,slug,url,sku,price,categories,manufacturer,composition,cas_number,function,dosage_form,synonym,quality,einecs
WITEPSOL® H 5,witepsol-h-5,https://www.pharmaexcipients.com/product/witepsol-h-5/,PE1242,0,,IOI Oleo,Glycerolester of C8 to C18 fatty acids,,"base for production of orals (chewing tablets), ovules and suppositories",Oral; Rectal; Vaginal,Hard fat,JPE; Ph.Eur.; USP,
SOFTISAN® 649,softisan-649,https://www.pharmaexcipients.com/product/softisan-649/,PE1241,0,,IOI Oleo,"Diglycerolester of caprylic, capric, iso-stearic, stearic, hydroxy-stearic and adipic acid",,"extraordinary water uptake of more than 230 %, mucoadhesive",Topical,Lanolin substitute,,
SOFTISAN® 601,softisan-601,https://www.pharmaexcipients.com/product/softisan-601/,PE1240,0,,IOI Oleo,"Mixture of glycerides, C12-C18 mono- and di-, glyceryl stearate, PEG-4, polyoxyethylene (25) cetyl stearyl ether, PEG-32, PEG-6, medium-chain triglycerides, glyceryl ricinoleate (stabilized)",,emulsifying ready-to-use base; forms stable emulsions; non-sensitive to several APIs,Topical,Emulsifying cream base,,
SOFTISAN® 378,softisan-378,https://www.pharmaexcipients.com/product/softisan-378/,PE1239,0,,IOI Oleo,100 % Glycerol Triester of C8 to C18 fatty acids,,capsule fillings; fat component with consistency similar to lard used in creams and lotions,Capsules; Topical,Hard fat,Ph.Eur.; USP,
SOFTISAN® 154,softisan-154,https://www.pharmaexcipients.com/product/softisan-154/,PE1238,0,,IOI Oleo,Glycerolester of mainly palmitic and stearic acid,57-11-4,consistency regulator; SLN,Topical,Hydrogenated Palm Oil,,
SOFTIGEN® 767,softigen-767,https://www.pharmaexcipients.com/product/softigen-767/,PE1237,0,,IOI Oleo,Glycerolester of caprylic/capric acid with 6 mol ethylene oxide,,Solvent; Wetting Agent,Topical,Ethoxylated partial glycerides of caprylic/capric acid,Ph.Eur.,
MIGLYOL® 8810,miglyol-8810,https://www.pharmaexcipients.com/product/miglyol-8810/,PE1236,0,,IOI Oleo,100 % Butylene Glycolester of caprylic/capric acid,,Drug Carrier; Solvent,Topical,Butylene Glycol Caprylate/Caprate,,
MIGLYOL® 840,miglyol-840,https://www.pharmaexcipients.com/product/miglyol-840/,PE1235,0,,IOI Oleo,100 % Propylene Glycolester of caprylic/capric acid,57-55-6,Thin liquid oil with a very high spreadability,Injectables; Topical,Propylene Glycol Dicprylate/Dicaprate,Ph.Eur.; USP,
MIGLYOL® 829,miglyol-829,https://www.pharmaexcipients.com/product/miglyol-829/,PE1234,0,,IOI Oleo,100 % Glycerol Triester of caprylic/capric and succinic acid,,emulsion stabilizer; High-viscous superfatting agent,Topical,Caprylic/Capric/Succinic Triglycerides,,
MIGLYOL® 812 N,miglyol-812-n,https://www.pharmaexcipients.com/product/miglyol-812-n/,PE1233,0,,IOI Oleo,100 % Glycerol Triester of caprylic and capric acid,,API; Drug Carrier; Penetration enhancer; Solvent,Capsules; parenteral nutrition; Topical,Medium-chain triglycerides,JPE; Ph.Eur.; USP,
MIGLYOL® 810 N,miglyol-810-n,https://www.pharmaexcipients.com/product/miglyol-810-n/,PE1232,0,,IOI Oleo,100 % Glycerol Triester of caprylic and capric acid,,Drug Carrier; Penetration enhancer; Solvent,Capsules; Topical,Medium-chain triglycerides,JPE; Ph.Eur.; USP,
MIGLYOL® 128,miglyol-128,https://www.pharmaexcipients.com/product/miglyol-128/,PE1231,0,,IOI Oleo,Mixture of saturated C12 to C18 alcohols with caprylic/capric acid,,Drug Carrier; Solvent,Topical,Cocoyl Caprylocaprate,Ph.Eur.,
IMWITOR® 988,imwitor-988,https://www.pharmaexcipients.com/product/imwitor-988/,PE1230,0,,IOI Oleo,Glycerolester of caprylic acid with at least 45.0 % monoester,,absorption/penetration enhancer,Capsules; Topical,Glycerol Caprylate,Ph.Eur.; USP,
IMWITOR® 960 K,imwitor-960-k,https://www.pharmaexcipients.com/product/imwitor-960-k/,PE1229,0,,IOI Oleo,Glycerolester of mainly palmitic and stearic acid + alkali soap,57-11-4,emulsion stabilizer; O/W Emulsifier,Topical,Selfemulsifying Glyceryl Monostearate,B.P.,
IMWITOR® 948,imwitor-948,https://www.pharmaexcipients.com/product/imwitor-948/,PE1228,0,,IOI Oleo,Glycerolester of mainly oleic and linoleic acid with at least 40.0 % monoglycerides,112-80-1,gel-former; mucoadhesive; O/W emulsion stabilizer,Topical,Glycerol Monooleate,Ph.Eur.; USP,
IMWITOR® 900 K,imwitor-900-k,https://www.pharmaexcipients.com/product/imwitor-900-k/,PE1227,0,,IOI Oleo,Glycerolester of mainly palmitic and stearic acid,57-11-4,Co-Emulsifier; SLN,tablet lubricant; Topical,Glycerol Monostearate,Ph.Eur.; USP,
IMWITOR® 900 (F) P,imwitor-900-f-p,https://www.pharmaexcipients.com/product/imwitor-900-f-p/,PE1226,0,,IOI Oleo,Glycerolester of mainly palmitic and stearic acid,57-11-4,Co-Emulsifier; SLN,tablet lubricant; Topical,Glycerol Monostearate,Ph.Eur.; USP,
IMWITOR® 742,imwitor-742,https://www.pharmaexcipients.com/product/imwitor-742/,PE1225,0,,IOI Oleo,Glycerolester of caprylic and capric acid,,Co-Emulsifier; defoamer; penetration/absorption enhancer,Capsules; Topical,Glycerol Caprylate/Caprate,Ph.Eur.; USP,
IMWITOR® 600,imwitor-600,https://www.pharmaexcipients.com/product/imwitor-600/,PE1224,0,,IOI Oleo,Polyglycerolester of ricinoleic acid,112-80-1,W/O emulsifier,,Polyglycerol Polyricinoleate (PGPR),E476,
IMWITOR® 375,imwitor-375,https://www.pharmaexcipients.com/product/imwitor-375/,PE1223,0,,IOI Oleo,"Glycerolester of citric, lactic, linolenic and oleic acid",112-80-1,O/W Emulsifier,Topical,Glyceryl Citrate/Lactate/Linoleate/Oleate,E472 b/E472c,
IMWITOR® 372,imwitor-372,https://www.pharmaexcipients.com/product/imwitor-372/,PE1222,0,,IOI Oleo,Glycerolester of stearic and citric acid,5949-29-1,O/W Emulsifier,Topical,Glyceryl Stearate Citrate,E472 b/E472c,
IMWITOR® 491,imwitor-491,https://www.pharmaexcipients.com/product/imwitor-491/,PE1221,0,,IOI Oleo,Glycerol ester of mainly palmitic and stearic acid with at least 90.0 % monoglycerides,57-11-4,Co-Emulsifier; consistency regulator,Topical,Glyceryl Monostearate,USP,
IMWITOR® 308,imwitor-308,https://www.pharmaexcipients.com/product/imwitor-308/,PE1220,0,,IOI Oleo,Glycerol ester of caprylic acid with at least 80.0 % monoglycerides,,Co-Emulsifier; Penetration enhancer,Capsules; Topical,Monocaprylin,Ph.Eur.; USP,
DYNASAN® 118,dynasan-118,https://www.pharmaexcipients.com/product/dynasan-118/,PE1219,0,,IOI Oleo,100 % Glycerol Triester of only stearic acid,57-11-4,hot melt coating; Lubricant; SLN; Taste masking,beads; Tablets,Tristearin,USP,
DYNASAN® 116,dynasan-116,https://www.pharmaexcipients.com/product/dynasan-116/,PE1218,0,,IOI Oleo,100 % Glycerol Triester of only palmitic acid,,hot melt coating; SLN; Taste masking,beads,Tripalmitin,,
CBD Powder 2%,cbd-powder-2,https://www.pharmaexcipients.com/product/cbd-powder-2/,PE1217,0,,ingredientpharm,2% CBD; excipients,,functional nutrition with CBD,"embedded or dissolved granule in food, feed, cosmetics",,FSSC,
CBD Powder 6%,cbd-powder-6,https://www.pharmaexcipients.com/product/cbd-powder-6/,PE1216,0,,ingredientpharm,6% CBD; excipients,,functional nutrition with CBD,"embedded or dissolved granule in food, feed, cosmetics",,FSSC,
VIVACOAT® free,vivacoat-free,https://www.pharmaexcipients.com/product/vivacoat-free/,PE1215,0,,JRS Pharma,HPMC,9004-65-3,coating; titanium dioxide free,Oral,,,
DYNASAN® 114,dynasan-114,https://www.pharmaexcipients.com/product/dynasan-114/,PE1214,0,,IOI Oleo,100 % Glycerol Triester of only myristic acid,,hot melt coating; SLN; Taste masking,implants,Trimyristin,,
Excipient Sample order and Lead Data,excipient-sample-order-and-lead-data,https://www.pharmaexcipients.com/product/excipient-sample-order-and-lead-data/,,20000,,,N/A (not an excipient product),,,,,,
"Urea granulated EMPROVE® EXPERT Ph Eur,BP,JP,USP,ACS",urea-granulated-emprove-expert,https://www.pharmaexcipients.com/product/urea-granulated-emprove-expert/,PE1213,0,,Merck KGaA,Urea,57-13-6,buffer,biopharmaceutical manufacturing,,ACS; BP; JP; Ph.Eur.; USP,200-315-5
"Urea cryst. EMPROVE® EXPERT Ph Eur,BP,JP,USP,ACS",urea-cryst-emprove-expert,https://www.pharmaexcipients.com/product/urea-cryst-emprove-expert/,PE1212,0,,Merck KGaA,Urea,57-13-6,buffer,biopharmaceutical manufacturing,,ACS; BP; JP; Ph.Eur.; USP,200-315-5
"tri-Sodium citrate dihydrate powder EMPROVE® ESSENTIAL Ph Eur,BP,JP,USP,E 331",tri-sodium-citrate-dihydrate-powder-emprove-essential,https://www.pharmaexcipients.com/product/tri-sodium-citrate-dihydrate-powder-emprove-essential/,PE1211,0,,Merck KGaA,Trisodium Citrate,6132-04-3,buffer; pH modifier,solid and liquid formulations,,BP; E 331; JP; Ph.Eur.; USP,200-675-3
"tri-Sodium citrate dihydrate cryst., EMPROVE® ESSENTIAL Ph Eur,BP,JP,USP,E 331",tri-sodium-citrate-dihydrate-cryst-emprove-essential,https://www.pharmaexcipients.com/product/tri-sodium-citrate-dihydrate-cryst-emprove-essential/,PE1210,0,,Merck KGaA,Trisodium Citrate,6132-04-3,buffer; pH modifier,solid and liquid formulations,,BP; E 331; JP; Ph.Eur.; USP,200-675-3
"tri-Sodium citrate dihydrate cryst. EMPROVE® EXPERT Ph Eur,BP,JP,USP,ACS",tri-sodium-citrate-dihydrate-cryst-emprove-expert,https://www.pharmaexcipients.com/product/tri-sodium-citrate-dihydrate-cryst-emprove-expert/,PE1209,0,,Merck KGaA,Trisodium Citrate,6132-04-3,buffer; pH modifier,biopharmaceutical manufacturing and formulation; parenteral formulations,,ACS; BP; JP; Ph.Eur.; USP,200-675-3
"tri-Sodium citrate anhydrous EMPROVE® ESSENTIAL USP,FCC,E 331",tri-sodium-citrate-anhydrous-emprove-essential,https://www.pharmaexcipients.com/product/tri-sodium-citrate-anhydrous-emprove-essential/,PE1208,0,,Merck KGaA,Trisodium Citrate,68-04-2,buffer; pH modifier,liquid formulations,,E 331; FCC; USP,200-675-3
"Tris(Hydroxymethyl)aminomethane (Trometamol) high purity EMPROVE® EXPERT Ph Eur,BP,ChP,JPC,USP,ACS",trishydroxymethylaminomethane-trometamol-high-purity-emprove-expert,https://www.pharmaexcipients.com/product/trishydroxymethylaminomethane-trometamol-high-purity-emprove-expert/,PE1207,0,,Merck KGaA,Tris(hydroxymethyl)aminomethane,77-86-1,buffer; pH modifier,biopharmaceutical manufacturing and formulation; parenteral formulations,2-Amino-2-hydroxymethyl-1.3-propanediol; Aminomethylidine trimethanol; TRIS-buffer; Trometamol,ACS; BP; ChP; JPC; Ph.Eur.; USP,201-064-4
"Tris(hydroxymethyl)aminomethane (Trometamol) EMPROVE® ESSENTIAL Ph Eur,BP,ChP,JPC,USP",trishydroxymethylaminomethane-trometamol,https://www.pharmaexcipients.com/product/trishydroxymethylaminomethane-trometamol/,PE1206,0,,Merck KGaA,Tris(hydroxymethyl)aminomethane,77-86-1,buffer; pH modifier,liquid formulations,2-Amino-2-hydroxymethyl-1.3-propanediol; Aminomethylidine trimethanol; TRIS-buffer; Trometamol,BP; ChP; JPC; Ph.Eur.; USP,201-064-4
"Titriplex® III (ethylenedinitrilotetraacetic acid disodium salt dihydrate) EMPROVE® ESSENTIAL Ph Eur,BP,ChP,JP,USP",titriplex-iii-emprove-essential,https://www.pharmaexcipients.com/product/titriplex-iii-emprove-essential/,PE1205,0,,Merck KGaA,Disodium EDTA,6381-92-6,Antioxidant; chelating agent,liquid formulations,Disodium dihydrogen ethylenediaminetetraacetate; Disodium ethylenediaminetetraacetate dihydrate; Edathamil; Edetate disodium salt dihydrate; EDTA disodium salt; EDTA-Na2; Ethylenediaminetetraacetic acid disodium salt; Ethylenediaminetetraacetic acid disodium salt dihydrate; Sequestrene Na2,BP; ChP; JP; Ph.Eur.; USP,205-358-3
"Sucrose EMPROVE® EXPERT Ph Eur,ChP,JP,NF",sucrose-emprove-expert,https://www.pharmaexcipients.com/product/sucrose-emprove-expert/,PE1204,0,,Merck KGaA,Sucrose,57-50-1,stabilizer,biopharmaceutical formulations; parenteral formulations,"D(+)-Saccharose; Sugar; α-D-Glc-(1→2)-β-D-Fru, α-D-Glucopyranosyl β-D-fructofuranoside; β-D-Fructofuranosyl-α-D-glucopyranoside",ChP; JP; NF; Ph.Eur.,200-334-9
"Sucrose EMPROVE® ESSENTIAL Ph Eur,BP,ChP,JP,NF",sucrose-emprove-essential,https://www.pharmaexcipients.com/product/sucrose-emprove-essential/,PE1203,0,,Merck KGaA,Sucrose,57-50-1,Filler/Binder,Chewable tablets; Lozenges; Tablets,"D(+)-Saccharose; Sugar; α-D-Glc-(1→2)-β-D-Fru, α-D-Glucopyranosyl β-D-fructofuranoside; β-D-Fructofuranosyl-α-D-glucopyranoside",BP; ChP; JP; NF; Ph.Eur.,200-334-9
"Sucralose granular EMPROVE® ESSENTIAL Ph Eur,NF,JPE",sucralose-granular-emprove-essential,https://www.pharmaexcipients.com/product/sucralose-granular-emprove-essential/,PE1202,0,,Merck KGaA,Sucralose,56038-13-2,Sweetener,Chewable tablets; Lozenges; Tablets,"1,6-Dichloro-1,6-dideoxy-β-D-fructofuranosyl-4-chloro-4-deoxy-α-D-galactopyranoside; E955; Sucralose; trichlorosucrose",JPE; NF; Ph.Eur.,259-952-2
"Sodium dihydrogen phosphate monohydrate EMPROVE® ESSENTIAL BP,USP",sodium-dihydrogen-phosphate-monohydrate-emprove-essential,https://www.pharmaexcipients.com/product/sodium-dihydrogen-phosphate-monohydrate-emprove-essential/,PE1201,0,,Merck KGaA,Sodium Dihydrogen Phosphate,10049-21-5,buffer; pH modifier,liquid formulations,,BP; USP,231-449-2
"Sodium dihydrogen phosphate dihydrate EMPROVE® ESSENTIAL Ph Eur,BP,USP,JPE,E 339",sodium-dihydrogen-phosphate-dihydrate-emprove-essential,https://www.pharmaexcipients.com/product/sodium-dihydrogen-phosphate-dihydrate-emprove-essential/,PE1200,0,,Merck KGaA,Sodium Dihydrogen Phosphate,13472-35-0,buffer; pH modifier,liquid formulations,,BP; E 339; JPE; Ph.Eur.; USP,231-449-2
"Sodium acetate trihydrate EMPROVE® EXPERT Ph Eur,BP,JP,USP",sodium-acetate-trihydrate-emprove-expert,https://www.pharmaexcipients.com/product/sodium-acetate-trihydrate-emprove-expert/,PE1199,0,,Merck KGaA,Sodium Acetate,6131-90-4,buffer; pH modifier,biopharmaceutical manufacturing and formulation; parenteral formulations,Acetic acid sodium salt trihydrate,BP; JP; Ph.Eur.; USP,204-823-8
Sodium acetate anhydrous EMPROVE® EXPERT USP,sodium-acetate-anhydrous-emprove-expert,https://www.pharmaexcipients.com/product/sodium-acetate-anhydrous-emprove-expert/,PE1198,0,,Merck KGaA,Sodium Acetate,127-09-3,buffer; pH modifier,biopharmaceutical manufacturing and formulation; parenteral formulations,,USP,204-823-8
VIVACOAT® protect E,vivacoat-protect-e,https://www.pharmaexcipients.com/product/vivacoat-protect-e/,PE1197,0,,JRS Pharma,Metha-crylic Acid-Ethyl Acrylate copolymer (1:1),,delayed release; Ready-to-Use enteric coating,Oral,,,
VIVACOAT® protect W,vivacoat-protect-w,https://www.pharmaexcipients.com/product/vivacoat-protect-w/,PE1196,0,,JRS Pharma,PVA-based film coating system,9002-89-5,Immediate Release Coating; Moisture protection,,,,
VIVACOAT® protect U,vivacoat-protect-u,https://www.pharmaexcipients.com/product/vivacoat-protect-u/,PE1195,0,,JRS Pharma,PVA-based film coating system,9002-89-5,coating; color protection,,,,
VIVACOAT® protect T,vivacoat-protect-t,https://www.pharmaexcipients.com/product/vivacoat-protect-t/,PE1194,0,,JRS Pharma,PVA-based film coating system,9002-89-5,coating; Taste masking,,,,
VIVACOAT® X,vivacoat-x,https://www.pharmaexcipients.com/product/vivacoat-x/,PE1193,0,,JRS Pharma,PVA-based film coating system,9002-89-5,coating; Film coating,,,,
VIVACOAT® M neo,vivacoat-m-neo,https://www.pharmaexcipients.com/product/vivacoat-m-neo/,PE1192,0,,JRS Pharma,HPMC-based film coating system,9004-65-3,coating; Moisture protection,,,,
VIVACOAT® C,vivacoat-c,https://www.pharmaexcipients.com/product/vivacoat-c/,PE1191,0,,JRS Pharma,HPMC-based film coating system,9004-65-3,coating,,,,
VIVACOAT® A,vivacoat-a,https://www.pharmaexcipients.com/product/vivacoat-a/,PE1190,0,,JRS Pharma,HPMC-based film coating system,9004-65-3,coating,,,,
VIVAPHARM® PVA 05 fine,vivapharm-pva-05-fine,https://www.pharmaexcipients.com/product/vivapharm-pva-05-fine/,PE1189,0,,JRS Pharma,Polyvinyl alcohol; PVA,9002-89-5,coating; Hot-melt extrusion; Thickener; Transdermal patches; wet granulation,,,JPE; NF; Ph.Eur.,
VIVAPHARM® HPMC E 50,vivapharm-hpmc-e-50,https://www.pharmaexcipients.com/product/vivapharm-hpmc-e-50/,PE1188,0,,JRS Pharma,HPMC; Hydroxypropyl methylcellulose; hypromellose,9004-65-3,Film coating; hard capsule manufacturing; wet granulation,,,E 464; FCC; JP; Ph.Eur.; USP,
VIVAPHARM® HPMC E 15,vivapharm-hpmc-e-15,https://www.pharmaexcipients.com/product/vivapharm-hpmc-e-15/,PE1187,0,,JRS Pharma,HPMC; Hydroxypropyl methylcellulose; hypromellose,9004-65-3,Film coating; hard capsule manufacturing; wet granulation,,,E 464; FCC; JP; Ph.Eur.; USP,
VIVAPHARM® HPMC E 6,vivapharm-hpmc-e-6,https://www.pharmaexcipients.com/product/vivapharm-hpmc-e-6/,PE1186,0,,JRS Pharma,HPMC; Hydroxypropyl methylcellulose; hypromellose,9004-65-3,Film coating; hard capsule manufacturing; wet granulation,,,E 464; FCC; JP; Ph.Eur.; USP,
VIVAPHARM® HPMC E 5,vivapharm-hpmc-e-5,https://www.pharmaexcipients.com/product/vivapharm-hpmc-e-5/,PE1185,0,,JRS Pharma,HPMC; Hydroxypropyl methylcellulose; hypromellose,9004-65-3,Film coating; hard capsule manufacturing; wet granulation,,,E 464; FCC; JP; Ph.Eur.; USP,
VIVAPHARM® HPMC E 3,vivapharm-hpmc-e-3,https://www.pharmaexcipients.com/product/vivapharm-hpmc-e-3/,PE1184,0,,JRS Pharma,HPMC; Hydroxypropyl methylcellulose; hypromellose,9004-65-3,Film coating; hard capsule manufacturing; wet granulation,,,E 464; FCC; JP; Ph.Eur.; USP,
Omyanutra® 300 DC,omyanutra-300-dc,https://www.pharmaexcipients.com/product/omyanutra-300-dc/,PE1183,0,,Omya,Calcium Carbonate; Tribasic Calcium Phosphate,12167-74-7; 1317-65-3,Carriers; Direct compression; Dry binder; Dry granulation; wet granulation,ODTs; Tablets; water dispersible tablets,,HACCP &amp; EXCIPACT manufacturing standards,
Omyanutra® 300 Flash,omyanutra-300-flash,https://www.pharmaexcipients.com/product/omyanutra-300-flash/,PE1182,0,,Omya,Calcium Carbonate; Tribasic Calcium Phosphate,12167-74-7; 1317-65-3,Carriers; disintegrant/superdisintegrant; Dry binder; Dry granulation; wet granulation,FDTs; ODTs; water dispersible tablets,,HACCP &amp; EXCIPACT manufacturing standards,
PharSQ® Base TS 59,pharsq-base-ts-59,https://www.pharmaexcipients.com/product/pharsq-base-ts-59/,PE1181,0,,Budenheim,Trisodium phosphate dodecahydrate,10101-89-0,buffer; pH-regulation,liquids; semi-solids; Solids,"Phosphoric acid, trisodium salt, dodecahydrate; Trisodium phosphate, dodecahydrate",NF,231-509-8
PharSQ® Base DS 49,pharsq-base-ds-49,https://www.pharmaexcipients.com/product/pharsq-base-ds-49/,PE1180,0,,Budenheim,Disodium phosphate dodecahydrate,10039-32-4,buffer; pH-regulation,liquids; semi-solids; Solids,"Disodium hydrogen phosphate, dodecahydrate; Phosphoric acid, disodium salt, dodecahydrate",Ph.Eur.; USP,231-448-7
PharSQ® Base DS 47,pharsq-base-ds-47,https://www.pharmaexcipients.com/product/pharsq-base-ds-47/,PE1179,0,,Budenheim,Disodium phosphate heptahydrate,7782-85-6,buffer; pH-regulation,liquids; semi-solids; Solids,"Disodium hydrogen phosphate, heptahydrate; Phosphoric acid, disodium salt, heptahydrate",USP,231-448-7
PharSQ® Base DS 42,pharsq-base-ds-42,https://www.pharmaexcipients.com/product/pharsq-base-ds-42/,PE1178,0,,Budenheim,Disodium phosphate dihydrate,10028-24-7,buffer; pH-regulation,liquids; semi-solids; Solids,"Disodium hydrogen phosphate dihydrate; Phosphoric acid, disodium salt, dihydrate",Ph.Eur.; USP,231-448-7
PharSQ® Base MS 42,pharsq-base-ms-42,https://www.pharmaexcipients.com/product/pharsq-base-ms-42/,PE1177,0,,Budenheim,Monosodium phosphate dihydrate,13472-35-0,buffer; pH-regulation,liquids; semi-solids; Solids,"Phosphoric acid, monosodium salt, dihydrate",Ph.Eur.; USP,231-449-2
